ticket_id,customer_id,product_id,issue_type,status,priority,created_at,resolved_at
TKT-000196,CUST-00199,PROD-003,Transaction Dispute,In Progress,Critical,2025-06-03T11:40:12.243333+00:00,
TKT-000197,CUST-00092,PROD-007,Fee Dispute,Closed,Medium,2025-05-10T00:43:15.097636+00:00,2025-05-16T00:43:15.097636+00:00
TKT-000198,CUST-00162,PROD-006,Fee Dispute,Closed,Low,2025-06-25T01:59:11.142312+00:00,2025-06-29T01:59:11.142312+00:00
TKT-000199,CUST-00690,PROD-009,Login Issue,Closed,Low,2026-03-16T21:42:10.519031+00:00,2026-03-24T21:42:10.519031+00:00
TKT-000200,CUST-00162,PROD-002,Account Inquiry,Resolved,Medium,2026-02-13T00:19:59.100695+00:00,2026-02-26T00:19:59.100695+00:00
TKT-000201,CUST-00726,PROD-009,Fee Dispute,Open,Critical,2026-03-14T22:26:44.927518+00:00,
TKT-000202,CUST-00288,PROD-007,Card Replacement,Closed,Low,2025-06-24T14:12:35.695368+00:00,2025-06-28T14:12:35.695368+00:00
TKT-000203,CUST-00287,PROD-005,Fee Dispute,Resolved,Medium,2025-08-08T02:32:11.711226+00:00,2025-08-11T02:32:11.711226+00:00
TKT-000204,CUST-00986,PROD-003,Account Inquiry,Resolved,Critical,2026-01-03T13:01:20.219950+00:00,2026-01-13T13:01:20.219950+00:00
TKT-000205,CUST-00091,PROD-010,Transaction Dispute,Resolved,Low,2025-11-26T07:11:27.658165+00:00,2025-12-03T07:11:27.658165+00:00
TKT-000206,CUST-00314,PROD-004,Account Inquiry,Closed,Critical,2025-05-02T08:07:13.604214+00:00,2025-05-04T08:07:13.604214+00:00
TKT-000207,CUST-00841,PROD-003,Fee Dispute,Closed,High,2026-01-03T20:46:38.407585+00:00,2026-01-05T20:46:38.407585+00:00
TKT-000208,CUST-00366,PROD-006,Fee Dispute,Closed,Critical,2026-01-14T18:26:37.168055+00:00,2026-01-23T18:26:37.168055+00:00
TKT-000209,CUST-00654,PROD-007,Login Issue,Closed,High,2025-05-27T06:40:48.596044+00:00,2025-06-05T06:40:48.596044+00:00
TKT-000210,CUST-00404,PROD-010,Account Inquiry,Closed,Low,2025-08-31T19:17:39.777606+00:00,2025-09-11T19:17:39.777606+00:00
TKT-000211,CUST-00979,PROD-001,Account Inquiry,Resolved,Critical,2025-10-23T09:28:51.517654+00:00,2025-11-02T09:28:51.517654+00:00
TKT-000212,CUST-00946,PROD-010,Card Replacement,Resolved,Low,2025-06-05T02:08:03.045436+00:00,2025-06-08T02:08:03.045436+00:00
TKT-000213,CUST-00496,PROD-001,Fee Dispute,Resolved,Low,2026-02-04T11:16:53.200401+00:00,2026-02-08T11:16:53.200401+00:00
TKT-000214,CUST-00082,PROD-008,Transaction Dispute,In Progress,High,2025-07-10T02:46:00.328509+00:00,
TKT-000215,CUST-00711,PROD-006,Fee Dispute,Closed,Critical,2025-12-04T05:02:03.577204+00:00,2025-12-10T05:02:03.577204+00:00
TKT-000216,CUST-00184,PROD-009,Fee Dispute,Resolved,Medium,2025-12-07T10:57:13.788595+00:00,2025-12-08T10:57:13.788595+00:00
TKT-000217,CUST-00567,PROD-006,Transaction Dispute,Closed,Low,2025-08-06T14:35:37.296814+00:00,2025-08-08T14:35:37.296814+00:00
TKT-000218,CUST-00060,PROD-001,Fee Dispute,Resolved,Critical,2025-07-02T08:59:25.902526+00:00,2025-07-14T08:59:25.902526+00:00
TKT-000219,CUST-00665,PROD-002,Transaction Dispute,Closed,Low,2026-01-28T12:57:10.599243+00:00,2026-02-04T12:57:10.599243+00:00
TKT-000220,CUST-00140,PROD-010,Fee Dispute,Resolved,High,2025-11-13T17:20:57.962594+00:00,2025-11-19T17:20:57.962594+00:00
TKT-000221,CUST-00375,PROD-007,Login Issue,Closed,High,2025-07-23T06:30:14.056732+00:00,2025-08-03T06:30:14.056732+00:00
TKT-000222,CUST-00965,PROD-004,Card Replacement,Closed,Critical,2025-08-09T08:12:11.466713+00:00,2025-08-13T08:12:11.466713+00:00
TKT-000223,CUST-00318,PROD-003,Login Issue,Resolved,Low,2025-12-19T20:03:34.345612+00:00,2026-01-01T20:03:34.345612+00:00
TKT-000224,CUST-00640,PROD-001,Login Issue,Closed,Medium,2025-10-28T01:53:58.545346+00:00,2025-10-29T01:53:58.545346+00:00
TKT-000225,CUST-00029,PROD-006,Card Replacement,Closed,High,2025-11-01T22:41:46.768165+00:00,2025-11-04T22:41:46.768165+00:00
TKT-000226,CUST-00313,PROD-010,Login Issue,In Progress,Critical,2025-12-08T17:55:08.076261+00:00,
TKT-000227,CUST-00185,PROD-010,Account Inquiry,Resolved,Critical,2025-05-26T05:54:14.188257+00:00,2025-06-09T05:54:14.188257+00:00
TKT-000228,CUST-00324,PROD-010,Card Replacement,Resolved,Critical,2025-05-26T00:54:18.429989+00:00,2025-06-08T00:54:18.429989+00:00
TKT-000229,CUST-00440,PROD-006,Card Replacement,Resolved,Critical,2026-02-05T16:13:13.375838+00:00,2026-02-16T16:13:13.375838+00:00
TKT-000230,CUST-00657,PROD-009,Login Issue,Closed,High,2025-05-07T16:49:07.765949+00:00,2025-05-14T16:49:07.765949+00:00
TKT-000231,CUST-00930,PROD-007,Transaction Dispute,Closed,Critical,2026-03-23T16:09:39.867534+00:00,2026-03-25T16:09:39.867534+00:00
TKT-000232,CUST-00218,PROD-008,Login Issue,Resolved,Low,2025-08-10T12:01:58.762862+00:00,2025-08-11T12:01:58.762862+00:00
TKT-000233,CUST-00540,PROD-003,Login Issue,In Progress,Medium,2025-05-16T21:15:16.252926+00:00,
TKT-000234,CUST-00722,PROD-001,Login Issue,Closed,Low,2025-05-26T05:40:58.967030+00:00,2025-06-05T05:40:58.967030+00:00
TKT-000235,CUST-00347,PROD-006,Card Replacement,Resolved,Medium,2025-07-23T21:44:36.051273+00:00,2025-07-30T21:44:36.051273+00:00
TKT-000236,CUST-00973,PROD-009,Card Replacement,Resolved,Low,2026-04-04T02:24:35.759924+00:00,2026-04-15T02:24:35.759924+00:00
TKT-000237,CUST-00597,PROD-003,Transaction Dispute,Closed,Medium,2025-05-19T11:05:03.650272+00:00,2025-05-28T11:05:03.650272+00:00
TKT-000238,CUST-00403,PROD-007,Fee Dispute,Closed,High,2025-11-24T09:15:42.814879+00:00,2025-12-06T09:15:42.814879+00:00
TKT-000239,CUST-00481,PROD-001,Account Inquiry,Open,Low,2025-11-18T18:56:28.317773+00:00,
TKT-000240,CUST-00059,PROD-006,Account Inquiry,Closed,Critical,2025-08-02T19:31:17.360227+00:00,2025-08-12T19:31:17.360227+00:00
TKT-000241,CUST-00579,PROD-005,Fee Dispute,Resolved,Medium,2025-07-14T23:09:14.771362+00:00,2025-07-25T23:09:14.771362+00:00
TKT-000242,CUST-00986,PROD-001,Account Inquiry,In Progress,Medium,2025-08-20T04:06:42.504077+00:00,
TKT-000243,CUST-00835,PROD-007,Account Inquiry,In Progress,High,2025-05-22T17:05:36.108743+00:00,
TKT-000244,CUST-00977,PROD-010,Account Inquiry,Resolved,Medium,2025-11-11T09:37:32.746538+00:00,2025-11-19T09:37:32.746538+00:00
TKT-000245,CUST-00444,PROD-007,Card Replacement,Closed,High,2026-03-17T22:14:29.005737+00:00,2026-03-27T22:14:29.005737+00:00
TKT-000246,CUST-00937,PROD-010,Account Inquiry,Resolved,Low,2025-07-14T03:26:36.816359+00:00,2025-07-16T03:26:36.816359+00:00
TKT-000247,CUST-00580,PROD-007,Account Inquiry,Closed,Medium,2025-07-13T09:13:58.302777+00:00,2025-07-14T09:13:58.302777+00:00
TKT-000248,CUST-00861,PROD-008,Fee Dispute,Open,Critical,2025-07-28T18:26:07.689218+00:00,
TKT-000249,CUST-00467,PROD-005,Account Inquiry,Resolved,High,2026-02-04T23:56:09.651254+00:00,2026-02-17T23:56:09.651254+00:00
TKT-000250,CUST-00365,PROD-004,Account Inquiry,Resolved,Critical,2025-10-05T12:45:42.250015+00:00,2025-10-11T12:45:42.250015+00:00
TKT-000251,CUST-00155,PROD-002,Transaction Dispute,Closed,Low,2025-06-29T11:38:34.699246+00:00,2025-07-03T11:38:34.699246+00:00
TKT-000252,CUST-00467,PROD-009,Transaction Dispute,Closed,High,2026-01-31T06:37:09.344961+00:00,2026-02-01T06:37:09.344961+00:00
TKT-000253,CUST-00648,PROD-002,Login Issue,Resolved,Medium,2025-06-17T02:11:51.183225+00:00,2025-07-01T02:11:51.183225+00:00
TKT-000254,CUST-00750,PROD-007,Card Replacement,Open,Critical,2026-01-05T07:26:32.342335+00:00,
TKT-000255,CUST-00923,PROD-002,Account Inquiry,Resolved,Medium,2025-12-03T05:08:01.337879+00:00,2025-12-15T05:08:01.337879+00:00
TKT-000256,CUST-00229,PROD-006,Transaction Dispute,Closed,Medium,2025-04-17T20:46:16.812422+00:00,2025-04-29T20:46:16.812422+00:00
TKT-000257,CUST-00432,PROD-002,Card Replacement,Open,Medium,2026-02-09T20:29:03.870712+00:00,
TKT-000258,CUST-00914,PROD-001,Fee Dispute,Closed,Low,2026-02-04T09:52:27.180488+00:00,2026-02-18T09:52:27.180488+00:00
TKT-000259,CUST-00292,PROD-006,Card Replacement,Closed,High,2025-04-16T11:50:30.088091+00:00,2025-04-28T11:50:30.088091+00:00
TKT-000260,CUST-00769,PROD-001,Transaction Dispute,Closed,Critical,2025-06-18T14:23:15.351239+00:00,2025-06-25T14:23:15.351239+00:00
TKT-000261,CUST-00554,PROD-004,Account Inquiry,Resolved,Medium,2025-05-25T01:32:55.997815+00:00,2025-05-26T01:32:55.997815+00:00
TKT-000262,CUST-00361,PROD-003,Login Issue,Open,Medium,2025-06-23T17:59:27.246332+00:00,
TKT-000263,CUST-00298,PROD-005,Transaction Dispute,In Progress,Medium,2025-07-23T22:53:13.503911+00:00,
TKT-000264,CUST-00493,PROD-002,Account Inquiry,Closed,Low,2025-08-15T01:20:26.861188+00:00,2025-08-16T01:20:26.861188+00:00
TKT-000265,CUST-00644,PROD-001,Login Issue,Closed,Low,2025-12-21T12:06:41.489987+00:00,2026-01-03T12:06:41.489987+00:00
TKT-000266,CUST-00983,PROD-009,Account Inquiry,Closed,Medium,2026-02-20T22:50:15.007815+00:00,2026-02-24T22:50:15.007815+00:00
TKT-000267,CUST-00086,PROD-004,Login Issue,Closed,High,2026-02-02T08:41:43.428309+00:00,2026-02-12T08:41:43.428309+00:00
TKT-000268,CUST-00930,PROD-008,Card Replacement,Closed,Low,2025-12-04T18:41:43.291981+00:00,2025-12-05T18:41:43.291981+00:00
TKT-000269,CUST-00475,PROD-005,Transaction Dispute,In Progress,Medium,2025-11-06T22:52:28.596488+00:00,
TKT-000270,CUST-00188,PROD-010,Account Inquiry,Closed,Low,2026-03-12T21:11:50.761522+00:00,2026-03-22T21:11:50.761522+00:00
TKT-000271,CUST-00333,PROD-002,Login Issue,Open,Critical,2025-11-05T02:06:24.107180+00:00,
TKT-000272,CUST-00957,PROD-005,Account Inquiry,Open,Critical,2025-12-22T09:28:04.720595+00:00,
TKT-000273,CUST-00342,PROD-005,Login Issue,Closed,Low,2026-03-08T21:19:04.594999+00:00,2026-03-14T21:19:04.594999+00:00
TKT-000274,CUST-00465,PROD-010,Card Replacement,Resolved,Medium,2025-05-26T14:43:11.009982+00:00,2025-06-01T14:43:11.009982+00:00
TKT-000275,CUST-00430,PROD-009,Card Replacement,In Progress,Low,2025-12-24T15:50:33.849078+00:00,
TKT-000276,CUST-00677,PROD-002,Card Replacement,Closed,Low,2025-08-26T07:05:09.132626+00:00,2025-09-05T07:05:09.132626+00:00
TKT-000277,CUST-00687,PROD-007,Account Inquiry,Closed,High,2026-03-16T03:37:46.367638+00:00,2026-03-21T03:37:46.367638+00:00
TKT-000278,CUST-00093,PROD-006,Fee Dispute,Closed,Medium,2025-04-06T18:44:25.083500+00:00,2025-04-15T18:44:25.083500+00:00
TKT-000279,CUST-00377,PROD-009,Card Replacement,Closed,Low,2025-12-18T12:32:04.713725+00:00,2025-12-20T12:32:04.713725+00:00
TKT-000280,CUST-00565,PROD-004,Card Replacement,Closed,High,2025-04-21T12:23:44.582712+00:00,2025-04-25T12:23:44.582712+00:00
TKT-000281,CUST-00644,PROD-001,Login Issue,In Progress,Low,2025-06-01T21:39:18.297002+00:00,
TKT-000282,CUST-00042,PROD-009,Fee Dispute,Resolved,Low,2025-12-08T07:00:27.829622+00:00,2025-12-13T07:00:27.829622+00:00
TKT-000283,CUST-00135,PROD-010,Card Replacement,Closed,Low,2026-02-06T00:11:25.163337+00:00,2026-02-16T00:11:25.163337+00:00
TKT-000284,CUST-00393,PROD-003,Login Issue,Closed,Critical,2025-05-01T23:39:19.474391+00:00,2025-05-12T23:39:19.474391+00:00
TKT-000285,CUST-00040,PROD-007,Account Inquiry,Resolved,High,2025-10-28T07:30:14.677655+00:00,2025-10-29T07:30:14.677655+00:00
TKT-000286,CUST-00757,PROD-004,Card Replacement,Resolved,High,2025-08-22T09:50:54.455637+00:00,2025-09-02T09:50:54.455637+00:00
TKT-000287,CUST-00106,PROD-007,Card Replacement,Resolved,Critical,2025-11-29T11:05:24.989268+00:00,2025-12-13T11:05:24.989268+00:00
TKT-000288,CUST-00067,PROD-003,Card Replacement,Closed,Low,2025-08-05T09:10:24.707902+00:00,2025-08-16T09:10:24.707902+00:00
TKT-000289,CUST-00978,PROD-006,Account Inquiry,Closed,Low,2026-01-28T15:27:47.277874+00:00,2026-02-02T15:27:47.277874+00:00
TKT-000290,CUST-00281,PROD-010,Transaction Dispute,Closed,Low,2026-01-31T01:12:27.177202+00:00,2026-02-03T01:12:27.177202+00:00
TKT-000291,CUST-00765,PROD-008,Card Replacement,Open,Low,2025-04-15T00:46:52.626640+00:00,
TKT-000292,CUST-00926,PROD-004,Card Replacement,Closed,High,2025-12-22T16:25:44.133209+00:00,2025-12-31T16:25:44.133209+00:00
TKT-000293,CUST-00436,PROD-008,Login Issue,Closed,Critical,2025-10-27T13:14:14.519343+00:00,2025-11-09T13:14:14.519343+00:00
TKT-000294,CUST-00855,PROD-005,Fee Dispute,In Progress,Critical,2025-08-01T03:51:46.551734+00:00,
TKT-000295,CUST-00004,PROD-007,Fee Dispute,Resolved,Medium,2025-09-24T14:36:19.081932+00:00,2025-10-05T14:36:19.081932+00:00
TKT-000296,CUST-00129,PROD-001,Transaction Dispute,Closed,Critical,2026-01-12T05:55:41.684189+00:00,2026-01-25T05:55:41.684189+00:00
TKT-000297,CUST-00677,PROD-006,Transaction Dispute,Open,Critical,2025-06-10T03:09:02.129409+00:00,
TKT-000298,CUST-00370,PROD-003,Account Inquiry,Open,Critical,2025-07-14T12:20:09.847359+00:00,
TKT-000299,CUST-00253,PROD-006,Account Inquiry,Closed,Low,2025-05-06T02:15:02.353301+00:00,2025-05-08T02:15:02.353301+00:00
TKT-000300,CUST-00507,PROD-007,Fee Dispute,Resolved,Critical,2025-12-15T12:20:19.258925+00:00,2025-12-29T12:20:19.258925+00:00
TKT-000301,CUST-00570,PROD-009,Card Replacement,Closed,Low,2025-06-12T15:55:10.345239+00:00,2025-06-22T15:55:10.345239+00:00
TKT-000302,CUST-00318,PROD-002,Fee Dispute,Closed,Critical,2026-01-06T04:17:07.528601+00:00,2026-01-17T04:17:07.528601+00:00
TKT-000303,CUST-00884,PROD-001,Fee Dispute,Resolved,Low,2026-01-28T04:26:53.298121+00:00,2026-02-11T04:26:53.298121+00:00
TKT-000304,CUST-00452,PROD-003,Login Issue,Resolved,Medium,2025-06-11T19:59:19.237334+00:00,2025-06-21T19:59:19.237334+00:00
TKT-000305,CUST-00431,PROD-006,Transaction Dispute,Resolved,Critical,2026-02-25T21:58:01.750006+00:00,2026-03-10T21:58:01.750006+00:00
TKT-000306,CUST-00211,PROD-004,Transaction Dispute,Closed,Critical,2025-10-12T18:19:34.477853+00:00,2025-10-14T18:19:34.477853+00:00
TKT-000307,CUST-00725,PROD-008,Fee Dispute,Resolved,Low,2025-05-22T06:57:45.696570+00:00,2025-05-26T06:57:45.696570+00:00
TKT-000308,CUST-00358,PROD-010,Card Replacement,In Progress,High,2025-10-29T09:49:21.883965+00:00,
TKT-000309,CUST-00155,PROD-007,Card Replacement,Closed,Low,2025-11-19T19:26:23.153397+00:00,2025-12-01T19:26:23.153397+00:00
TKT-000310,CUST-00767,PROD-010,Account Inquiry,Closed,Low,2025-10-31T00:40:00.031692+00:00,2025-11-02T00:40:00.031692+00:00
TKT-000311,CUST-00083,PROD-002,Login Issue,Open,High,2025-12-02T20:36:28.724012+00:00,
TKT-000312,CUST-00273,PROD-006,Login Issue,Closed,High,2025-10-04T00:53:42.145355+00:00,2025-10-18T00:53:42.145355+00:00
TKT-000313,CUST-00644,PROD-003,Fee Dispute,In Progress,High,2025-12-15T05:00:40.509113+00:00,
TKT-000314,CUST-00652,PROD-009,Account Inquiry,Closed,Low,2025-07-09T11:08:09.405932+00:00,2025-07-13T11:08:09.405932+00:00
TKT-000315,CUST-00230,PROD-007,Login Issue,Closed,Critical,2026-01-27T10:42:49.459094+00:00,2026-02-05T10:42:49.459094+00:00
TKT-000316,CUST-00028,PROD-006,Login Issue,Closed,High,2025-10-31T11:17:37.882754+00:00,2025-11-06T11:17:37.882754+00:00
TKT-000317,CUST-00408,PROD-007,Card Replacement,Resolved,Medium,2026-03-19T04:59:09.738823+00:00,2026-03-29T04:59:09.738823+00:00
TKT-000318,CUST-00064,PROD-001,Transaction Dispute,Closed,Critical,2025-12-27T12:16:34.555980+00:00,2026-01-09T12:16:34.555980+00:00
TKT-000319,CUST-00694,PROD-003,Account Inquiry,Closed,Medium,2025-05-14T12:57:17.411883+00:00,2025-05-24T12:57:17.411883+00:00
TKT-000320,CUST-00109,PROD-004,Transaction Dispute,In Progress,Low,2025-05-29T20:56:42.800901+00:00,
TKT-000321,CUST-00752,PROD-008,Login Issue,In Progress,Critical,2025-08-19T09:49:48.345887+00:00,
TKT-000322,CUST-00522,PROD-004,Account Inquiry,Closed,Low,2026-02-26T22:47:21.929738+00:00,2026-03-03T22:47:21.929738+00:00
TKT-000323,CUST-00335,PROD-010,Fee Dispute,Resolved,High,2026-03-29T20:14:09.253264+00:00,2026-04-06T20:14:09.253264+00:00
TKT-000324,CUST-00332,PROD-008,Fee Dispute,Resolved,Low,2025-09-16T06:33:50.309571+00:00,2025-09-27T06:33:50.309571+00:00
TKT-000325,CUST-00555,PROD-005,Login Issue,Closed,High,2026-01-23T16:20:00.121419+00:00,2026-02-01T16:20:00.121419+00:00
TKT-000326,CUST-00991,PROD-005,Transaction Dispute,In Progress,Medium,2025-10-09T16:41:43.855476+00:00,
TKT-000327,CUST-00390,PROD-001,Fee Dispute,Resolved,Critical,2026-01-22T00:04:24.027108+00:00,2026-02-05T00:04:24.027108+00:00
TKT-000328,CUST-00981,PROD-001,Card Replacement,Closed,Critical,2025-05-08T07:19:19.890912+00:00,2025-05-11T07:19:19.890912+00:00
TKT-000329,CUST-00145,PROD-006,Transaction Dispute,Open,Medium,2025-09-08T23:19:01.631956+00:00,
TKT-000330,CUST-00285,PROD-010,Transaction Dispute,Open,High,2025-08-20T02:40:43.126817+00:00,
TKT-000331,CUST-00911,PROD-005,Account Inquiry,Resolved,Critical,2025-08-01T19:52:58.951605+00:00,2025-08-03T19:52:58.951605+00:00
TKT-000332,CUST-00689,PROD-003,Login Issue,Open,Critical,2026-03-30T03:48:39.983603+00:00,
TKT-000333,CUST-00741,PROD-009,Transaction Dispute,In Progress,Medium,2025-05-22T16:48:17.292074+00:00,
TKT-000334,CUST-00764,PROD-003,Transaction Dispute,Closed,High,2026-01-23T23:40:11.547090+00:00,2026-01-26T23:40:11.547090+00:00
TKT-000335,CUST-00813,PROD-010,Account Inquiry,Closed,Low,2025-10-03T01:54:22.119005+00:00,2025-10-05T01:54:22.119005+00:00
TKT-000336,CUST-00778,PROD-002,Card Replacement,In Progress,Low,2026-02-08T16:42:59.027830+00:00,
TKT-000337,CUST-00442,PROD-003,Login Issue,In Progress,Medium,2025-04-30T08:53:13.697407+00:00,
TKT-000338,CUST-00283,PROD-006,Account Inquiry,Resolved,Medium,2026-01-22T02:58:56.614151+00:00,2026-02-05T02:58:56.614151+00:00
TKT-000339,CUST-00463,PROD-002,Card Replacement,Resolved,Critical,2026-03-07T10:38:16.667584+00:00,2026-03-09T10:38:16.667584+00:00
TKT-000340,CUST-00506,PROD-002,Fee Dispute,Resolved,Low,2026-01-03T09:15:50.084099+00:00,2026-01-09T09:15:50.084099+00:00
TKT-000341,CUST-00889,PROD-004,Fee Dispute,Closed,Medium,2025-09-14T14:58:43.975620+00:00,2025-09-20T14:58:43.975620+00:00
TKT-000342,CUST-00412,PROD-002,Card Replacement,Closed,Critical,2025-11-10T07:38:27.410503+00:00,2025-11-14T07:38:27.410503+00:00
TKT-000343,CUST-00459,PROD-003,Fee Dispute,Closed,Medium,2026-02-04T08:22:15.379351+00:00,2026-02-07T08:22:15.379351+00:00
TKT-000344,CUST-00698,PROD-009,Account Inquiry,Resolved,Low,2025-10-17T22:11:55.925154+00:00,2025-10-27T22:11:55.925154+00:00
TKT-000345,CUST-00965,PROD-009,Transaction Dispute,Closed,High,2025-09-26T06:32:14.439543+00:00,2025-10-10T06:32:14.439543+00:00
TKT-000346,CUST-00506,PROD-001,Card Replacement,In Progress,Low,2025-05-30T15:55:02.434568+00:00,
TKT-000347,CUST-00441,PROD-006,Fee Dispute,Closed,Medium,2025-05-20T06:14:46.504137+00:00,2025-05-24T06:14:46.504137+00:00
TKT-000348,CUST-00222,PROD-007,Card Replacement,Resolved,Critical,2026-03-01T00:25:35.305327+00:00,2026-03-08T00:25:35.305327+00:00
TKT-000349,CUST-00368,PROD-006,Transaction Dispute,Closed,High,2026-02-16T11:59:53.584594+00:00,2026-02-27T11:59:53.584594+00:00
TKT-000350,CUST-00695,PROD-002,Login Issue,Closed,High,2025-07-07T22:43:22.767473+00:00,2025-07-08T22:43:22.767473+00:00
TKT-000351,CUST-00432,PROD-005,Transaction Dispute,Closed,Low,2025-08-02T17:41:17.930607+00:00,2025-08-05T17:41:17.930607+00:00
TKT-000352,CUST-00248,PROD-005,Transaction Dispute,Resolved,Low,2025-09-01T03:56:28.390913+00:00,2025-09-11T03:56:28.390913+00:00
TKT-000353,CUST-00860,PROD-001,Card Replacement,In Progress,Low,2025-12-20T00:35:15.219228+00:00,
TKT-000354,CUST-00944,PROD-002,Fee Dispute,Open,High,2025-05-13T01:57:10.759286+00:00,
TKT-000355,CUST-00176,PROD-006,Fee Dispute,Closed,Low,2025-08-09T18:57:14.253177+00:00,2025-08-21T18:57:14.253177+00:00
TKT-000356,CUST-00498,PROD-004,Transaction Dispute,Closed,Low,2025-11-27T11:22:24.390043+00:00,2025-12-10T11:22:24.390043+00:00
TKT-000357,CUST-00485,PROD-010,Card Replacement,Closed,Critical,2025-05-15T11:12:08.243421+00:00,2025-05-29T11:12:08.243421+00:00
TKT-000358,CUST-00165,PROD-008,Card Replacement,Resolved,High,2025-06-01T00:58:35.682257+00:00,2025-06-11T00:58:35.682257+00:00
TKT-000359,CUST-00303,PROD-005,Fee Dispute,Closed,Low,2025-12-17T07:54:07.772822+00:00,2025-12-31T07:54:07.772822+00:00
TKT-000360,CUST-00105,PROD-008,Login Issue,Closed,Critical,2026-03-28T11:50:19.646720+00:00,2026-04-03T11:50:19.646720+00:00
TKT-000361,CUST-00621,PROD-010,Transaction Dispute,Resolved,Low,2026-01-15T18:37:25.398069+00:00,2026-01-21T18:37:25.398069+00:00
TKT-000362,CUST-00579,PROD-001,Transaction Dispute,Closed,High,2026-03-16T16:03:54.049718+00:00,2026-03-17T16:03:54.049718+00:00
TKT-000363,CUST-00205,PROD-007,Fee Dispute,Open,Medium,2026-01-02T02:25:16.795712+00:00,
TKT-000364,CUST-00047,PROD-001,Login Issue,Resolved,High,2025-11-16T20:44:50.877362+00:00,2025-11-26T20:44:50.877362+00:00
TKT-000365,CUST-00871,PROD-003,Login Issue,Closed,Low,2026-01-23T14:28:51.386260+00:00,2026-02-04T14:28:51.386260+00:00
TKT-000366,CUST-00935,PROD-009,Login Issue,Closed,Low,2026-01-12T08:43:35.086418+00:00,2026-01-23T08:43:35.086418+00:00
TKT-000367,CUST-00403,PROD-006,Card Replacement,Closed,High,2026-02-19T14:07:22.845382+00:00,2026-03-01T14:07:22.845382+00:00
TKT-000368,CUST-00632,PROD-001,Login Issue,Open,Low,2026-03-31T17:42:46.111361+00:00,
TKT-000369,CUST-00208,PROD-006,Card Replacement,Resolved,Medium,2026-03-05T09:49:23.638517+00:00,2026-03-06T09:49:23.638517+00:00
TKT-000370,CUST-00571,PROD-007,Card Replacement,Closed,Medium,2026-03-23T01:15:11.326083+00:00,2026-03-24T01:15:11.326083+00:00
TKT-000371,CUST-00264,PROD-006,Card Replacement,Closed,Critical,2025-06-28T19:58:01.061746+00:00,2025-07-09T19:58:01.061746+00:00
TKT-000372,CUST-00366,PROD-007,Fee Dispute,Resolved,Medium,2025-07-02T23:00:32.101232+00:00,2025-07-07T23:00:32.101232+00:00
TKT-000373,CUST-00404,PROD-003,Transaction Dispute,In Progress,Low,2025-11-16T14:14:10.893691+00:00,
TKT-000374,CUST-00772,PROD-008,Card Replacement,Resolved,Critical,2025-11-26T23:49:24.177083+00:00,2025-12-07T23:49:24.177083+00:00
TKT-000375,CUST-00057,PROD-009,Fee Dispute,Closed,Critical,2025-09-18T04:28:04.693146+00:00,2025-09-28T04:28:04.693146+00:00
